customerid,InvoiceNo,month,order_count
18179,548649,4,1
16672,549124,4,8
17454,550723,4,18
15535,550335,4,12
14242,550560,4,8
18283,550957,4,56
14201,550624,4,7
12878,550327,4,28
13117,550242,4,8
16633,550627,4,26
18102,550711,4,3
15622,551415,4,3
17720,551396,4,16
18246,550782,4,2
13782,550629,4,9
16255,549278,4,21
14924,549311,4,10
17050,548712,4,70
13004,548749,4,31
13767,548896,4,14
13089,549273,4,3
18009,550467,4,32
13892,549248,4,3
14189,550955,4,20
15777,549909,4,14
18094,550283,4,19
15301,551136,4,32
15230,549933,4,22
12971,548873,4,3
13484,549907,4,8
14154,550161,4,19
13516,550216,4,7
14738,549842,4,7
13265,549520,4,28
16105,548918,4,13
13950,549237,4,7
16586,548912,4,8
17017,549918,4,13
18219,550487,4,11
15938,548942,4,3
17236,549722,4,15
14415,550637,4,55
17940,549468,4,1
17090,551011,4,4
16729,551135,4,1
12748,548657,4,2
18008,550940,4,1
14958,549372,4,18
14152,550639,4,29
17243,550301,4,18
17511,550779,4,16
16965,551268,4,26
15225,550631,4,23
16333,548635,4,2
15738,551124,4,10
17758,548715,4,68
15674,548973,4,19
13294,548780,4,32
12447,549559,4,26
17811,549830,4,9
13508,549552,4,12
15026,549970,4,6
15145,551170,4,15
18220,551184,4,2
14156,550302,4,25
15251,549746,4,30
12748,551424,4,1
14001,550822,4,15
16966,549965,4,8
16686,550282,4,9
17381,550917,4,4
15210,551462,4,20
14210,551147,4,16
15615,550450,4,1
13692,550323,4,31
13018,551199,4,24
14206,550167,4,20
16656,551133,4,5
14298,550906,4,59
14231,550988,4,19
15671,549633,4,12
17288,548566,4,6
12928,549749,4,21
16681,550996,4,8
17114,548869,4,16
15134,549934,4,6
16592,548619,4,1
15508,550503,4,18
13862,550974,4,11
14410,548871,4,7
16670,549116,4,34
16957,550136,4,12
17648,548733,4,36
15860,548610,4,35
12853,550126,4,6
16882,550148,4,14
16103,550765,4,10
13089,550336,4,9
13090,550202,4,19
15465,550754,4,2
14323,550251,4,19
15189,549997,4,3
15694,549284,4,2
12471,548745,4,27
14619,549296,4,20
16016,551280,4,7
17450,551234,4,3
16837,549924,4,3
14051,551273,4,11
14616,549585,4,1
16919,548971,4,25
13269,548708,4,95
13798,549619,4,6
13069,550154,4,3
14719,548867,4,40
17287,548642,4,15
17402,550801,4,3
14062,549980,4,12
16705,549838,4,4
14527,549287,4,6
13199,549938,4,1
15119,549307,4,14
16187,550034,4,38
16746,550408,4,33
16019,550938,4,13
14628,549716,4,12
13534,549932,4,8
15752,548796,4,54
14711,548792,4,44
12971,550673,4,9
16333,551314,4,5
15290,550798,4,6
14747,548865,4,18
14051,550186,4,8
17372,549556,4,47
16928,550513,4,38
17774,548808,4,40
17954,551193,4,37
17115,550799,4,18
17652,550656,4,23
14180,550492,4,11
17109,550944,4,6
14669,549771,4,60
14810,549977,4,20
15058,549560,4,23
12731,548606,4,3
12664,550924,4,4
13485,550783,4,23
18008,549593,4,1
12622,550960,4,11
12854,549844,4,42
16180,550613,4,21
17972,549813,4,31
12429,551054,4,21
17187,551271,4,10
13854,550307,4,4
15755,550478,4,18
16728,550311,4,29
14077,551421,4,6
12580,549193,4,24
13324,549595,4,8
16729,550488,4,31
13505,550899,4,54
13740,549929,4,23
17783,549047,4,30
18177,550803,4,21
14227,549449,4,13
17809,549445,4,1
13881,549681,4,17
12717,549325,4,31
15311,551440,4,60
13098,548806,4,8
16185,550885,4,19
14696,549693,4,17
15717,550619,4,7
15508,551412,4,20
13515,549055,4,13
14577,550838,4,24
12989,550276,4,3
16309,549939,4,21
15827,550330,4,3
15632,551417,4,29
16469,549277,4,23
16672,549834,4,4
14998,549906,4,42
17061,550914,4,28
18272,551507,4,22
13717,549916,4,15
13544,549943,4,49
17530,550819,4,71
17906,549169,4,12
16175,549975,4,15
18198,550657,4,4
14298,550630,4,65
14688,548742,4,26
13951,550329,4,20
18183,551161,4,18
13499,551428,4,12
14662,550612,4,21
17061,551141,4,1
16755,551283,4,67
16407,549679,4,3
17841,550006,4,54
15640,549985,4,46
18144,551151,4,4
12748,550320,4,89
13880,550289,4,18
13263,550915,4,30
13089,548992,4,32
18061,549297,4,6
15260,550675,4,12
14730,550834,4,25
13078,551332,4,13
13752,549247,4,16
12463,549825,4,20
15691,548669,4,2
16010,548703,4,48
14543,548568,4,12
18109,548698,4,29
13082,550361,4,20
13113,549664,4,3
18040,549303,4,12
14623,550473,4,32
16187,551343,4,7
16713,549829,4,20
12407,550440,4,12
15201,549123,4,19
13636,548622,4,16
14502,550516,4,1
14482,550169,4,15
14796,550196,4,64
13468,549021,4,12
12383,550284,4,11
15955,549551,4,19
12637,550145,4,31
15572,548952,4,52
14886,548551,4,18
17180,549904,4,7
13654,549711,4,24
17001,549429,4,13
15625,550479,4,36
12744,548968,4,52
12582,550192,4,10
13223,550937,4,1
15220,550179,4,13
13078,549448,4,21
17618,548988,4,13
17069,551200,4,4
17725,551315,4,15
17492,549018,4,12
16359,549547,4,14
17058,550000,4,35
14931,549914,4,9
15482,548697,4,6
13102,549239,4,11
13983,550978,4,18
15246,550290,4,21
13742,550296,4,17
12901,549022,4,1
13995,549299,4,17
14403,549127,4,14
17428,549747,4,4
15289,548801,4,19
17827,549733,4,44
15271,550121,4,8
15159,550713,4,1
17580,548640,4,1
16735,550071,4,21
17340,549578,4,32
14895,548743,4,18
15838,548899,4,6
12681,550313,4,27
15867,549730,4,33
13577,549745,4,20
17692,551183,4,7
12901,551162,4,6
14367,549988,4,25
17841,549014,4,67
17940,548910,4,3
18109,549750,4,12
16456,551003,4,23
15874,549431,4,45
12748,551419,4,1
16170,548990,4,16
13767,548673,4,11
14419,548614,4,37
12476,550527,4,51
16029,551189,4,4
16031,549126,4,39
17214,548898,4,22
14450,549557,4,12
14981,549285,4,8
15005,550033,4,35
12744,548820,4,1
14298,551292,4,9
17460,551383,4,6
13695,551144,4,1
13198,548728,4,67
15622,551414,4,85
15244,549015,4,15
14854,551085,4,23
17278,549832,4,15
18226,549574,4,16
14631,550514,4,13
17669,549992,4,7
15358,549847,4,29
18177,550824,4,1
16907,550632,4,35
14541,549665,4,5
14258,549412,4,5
16729,549845,4,31
13534,550830,4,10
17841,550359,4,55
16906,548983,4,22
13626,548558,4,19
16168,549850,4,1
15197,548618,4,12
13969,550989,4,29
15465,549936,4,3
13694,548613,4,1
17315,550030,4,2
12947,550522,4,34
13767,548726,4,12
15815,549428,4,5
13102,549258,4,18
13841,548623,4,1
15044,549826,4,24
16823,551158,4,38
13731,549188,4,20
14030,549425,4,44
17069,549576,4,25
13134,549951,4,24
16558,549322,4,14
14211,550535,4,9
15442,548981,4,2
14449,549251,4,57
14390,550130,4,56
13319,548740,4,27
17697,550339,4,19
16550,550464,4,63
16098,550645,4,7
15981,549740,4,12
16458,550462,4,17
14680,548643,4,1
12840,551269,4,50
14527,550764,4,12
13668,548859,4,24
16393,550157,4,19
14220,549119,4,10
17449,550633,4,45
18173,550635,4,6
15581,551137,4,45
15813,549999,4,29
16062,549851,4,19
13491,549117,4,11
17841,549690,4,86
14512,550992,4,14
16923,550437,4,22
13230,551152,4,79
17990,550315,4,17
13263,550621,4,47
13069,550149,4,21
13162,550805,4,22
13113,551211,4,6
16643,549301,4,27
15265,550438,4,42
15749,550461,4,5
15061,548940,4,1
13599,549737,4,7
13220,550309,4,1
17582,550328,4,29
16010,549320,4,14
14352,550517,4,29
13089,550312,4,17
12362,551346,4,29
13629,550031,4,4
13141,550519,4,30
17961,551287,4,3
16099,551342,4,19
13169,548660,4,6
13089,549752,4,4
16672,551350,4,8
16227,551413,4,6
15223,551384,4,8
12769,550201,4,32
16214,548559,4,5
14911,549242,4,11
13771,549153,4,49
12596,549682,4,15
16523,550200,4,2
14465,549257,4,58
13199,551146,4,1
13376,550617,4,21
13767,551288,4,1
16209,549255,4,10
15311,550493,4,39
15039,550768,4,25
16558,550777,4,24
14646,551345,4,9
15143,551390,4,14
16931,549553,4,27
17035,549360,4,10
18037,550337,4,1
17576,549903,4,27
14912,549233,4,14
17613,548552,4,10
14273,549683,4,6
13266,550579,4,19
16033,550447,4,52
16609,548561,4,35
16960,548621,4,45
14903,549261,4,57
15367,549424,4,29
18198,550182,4,6
17946,550817,4,17
17956,548862,4,1
14339,549596,4,14
17337,548714,4,157
17611,549713,4,37
14606,548870,4,42
16713,550364,4,8
16217,550465,4,4
16394,549012,4,24
13468,550255,4,9
12766,549953,4,56
15514,551391,4,15
17071,550120,4,10
16654,550504,4,14
15058,549558,4,41
13229,551392,4,10
13576,550658,4,3
17381,548705,4,3
13089,551181,4,5
14504,549573,4,42
14502,550610,4,1
18092,551062,4,6
13798,550907,4,2
12971,550967,4,3
14776,550767,4,17
13984,548736,4,1
17893,551418,4,16
15594,550523,4,15
14022,551426,4,28
15581,551338,4,2
12639,550277,4,22
14032,549881,4,17
16186,549743,4,28
15249,550285,4,18
16628,550518,4,21
14646,548969,4,9
14062,550159,4,14
15410,550333,4,22
17550,549570,4,28
12647,549434,4,6
13911,549318,4,14
13606,549555,4,37
13468,551294,4,8
12506,550821,4,23
17961,550949,4,4
17268,549541,4,1
16142,548732,4,37
15775,549443,4,7
12619,550625,4,7
14198,550155,4,12
14646,548970,4,6
15985,550310,4,27
18037,551469,4,6
14701,549130,4,39
14844,549831,4,40
17735,550997,4,32
12413,550338,4,4
16809,553187,5,19
13629,553062,5,4
16232,552293,5,11
16966,553881,5,6
14625,554963,5,19
18287,554065,5,29
18168,553911,5,25
15311,551839,5,5
17429,551891,5,17
15674,552549,5,1
15529,553074,5,80
18245,552880,5,29
18048,554050,5,6
15304,551888,5,1
13798,554156,5,3
18055,553942,5,39
15237,554042,5,11
13475,552166,5,24
13481,555125,5,17
17700,552638,5,28
16592,554118,5,14
17306,553867,5,4
13309,553490,5,13
18144,552827,5,3
16729,552446,5,37
16226,554041,5,1
13381,553386,5,27
18118,551739,5,43
15358,553212,5,6
16523,554347,5,24
16503,552472,5,16
15189,554798,5,9
17629,552371,5,13
13001,552061,5,47
15356,551966,5,64
13018,553064,5,4
16710,552669,5,35
12353,553900,5,4
13301,551520,5,21
13018,553063,5,22
16672,553883,5,1
13911,554843,5,16
12748,552189,5,1
18230,553383,5,13
17581,552648,5,1
12524,551529,5,33
17949,553466,5,1
16813,553856,5,98
13178,552460,5,35
16553,553676,5,9
12957,553832,5,27
12949,553505,5,38
13225,554919,5,3
12748,553016,5,1
15433,552551,5,11
13969,552025,5,31
17051,554993,5,43
13798,553099,5,1
16838,554809,5,11
15311,554644,5,29
12481,553732,5,7
12971,553753,5,5
15630,553751,5,21
16013,551617,5,1
14135,551687,5,13
17556,553612,5,6
16841,552542,5,18
13988,554131,5,31
15563,554158,5,40
17715,554262,5,1
12877,554135,5,5
14534,552658,5,23
14367,552850,5,3
17042,554858,5,13
14239,553477,5,17
15005,553522,5,50
12971,551894,5,3
14985,554663,5,37
18065,551815,5,4
12476,552008,5,3
17664,552835,5,23
16341,554099,5,29
16652,552819,5,23
17841,553860,5,53
17615,551535,5,5
13771,554483,5,21
14049,554151,5,143
14920,552727,5,33
13102,554545,5,13
12567,554097,5,35
16609,551564,5,33
15394,553869,5,30
16837,554762,5,17
13450,553844,5,13
15602,554264,5,5
16121,552269,5,74
13767,554036,5,11
13854,554921,5,2
14911,553897,5,16
15518,552296,5,43
13711,551896,5,9
13098,552710,5,42
17454,555103,5,5
13731,551850,5,18
14217,553382,5,8
12674,553208,5,17
12654,554713,5,3
15521,552822,5,38
15241,554835,5,14
17364,552231,5,44
16168,553181,5,2
12974,554701,5,8
14952,553344,5,4
13223,554269,5,4
14056,552239,5,44
14156,552038,5,20
17394,551836,5,4
12836,551855,5,62
16283,553194,5,36
14195,554064,5,2
12787,555003,5,8
17263,553197,5,23
13098,552547,5,33
17152,554984,5,2
17811,553423,5,33
13263,553002,5,54
16161,553057,5,21
14031,554974,5,26
16763,554636,5,23
16393,552286,5,26
17190,553380,5,1
14258,554353,5,15
13657,554091,5,9
16034,554966,5,4
17054,553346,5,15
16919,555116,5,29
13694,555007,5,2
14541,552529,5,2
13719,553675,5,14
17114,553196,5,6
16566,555001,5,4
16949,551957,5,8
15281,554703,5,2
16463,553876,5,19
14226,553149,5,18
13742,552531,5,10
14161,552265,5,57
16684,553614,5,4
16029,552786,5,7
14336,554665,5,16
12857,553053,5,12
17560,553893,5,13
13552,553711,5,14
16455,553829,5,10
16644,552820,5,54
16775,553655,5,12
17410,552308,5,15
17841,554520,5,48
16115,552802,5,25
17669,553144,5,6
17007,552327,5,6
14287,554632,5,3
13976,553408,5,10
17470,552059,5,11
13208,553485,5,33
17389,554510,5,5
14733,553878,5,8
17220,553507,5,29
14341,552305,5,7
13408,553213,5,6
15249,552467,5,19
16180,553088,5,39
13418,553863,5,46
13837,552952,5,10
13900,555076,5,26
15128,551824,5,33
14738,552971,5,6
17047,553724,5,24
13069,552859,5,10
16634,551523,5,1
18227,552167,5,5
14224,552295,5,41
15187,552830,5,9
15402,554937,5,28
14649,552847,5,14
13627,553747,5,21
18245,552881,5,8
16990,551877,5,1
14697,551993,5,12
16745,552953,5,22
12553,553843,5,19
17757,554058,5,35
14646,554642,5,1
17375,554509,5,26
17400,553173,5,13
17218,552528,5,19
14766,552558,5,22
17612,552353,5,29
16458,552170,5,13
13324,554034,5,3
15159,553168,5,8
16057,552966,5,4
16618,553056,5,1
14156,553206,5,32
13267,554369,5,1
15863,555070,5,2
15656,551661,5,4
15796,552259,5,25
15738,553846,5,9
15410,553681,5,7
17955,551826,5,2
15407,551533,5,38
15769,554710,5,1
17648,555025,5,26
17398,553130,5,12
16558,555015,5,41
17757,551655,5,20
13089,554367,5,10
12700,552315,5,62
12683,552946,5,12
16726,554927,5,10
13089,553152,5,19
14189,554141,5,4
12748,552959,5,12
12770,553045,5,12
12747,551992,5,9
14210,554795,5,17
13873,551882,5,7
14514,554116,5,13
15132,554351,5,6
17949,552340,5,1
13694,554554,5,3
17841,551558,5,81
13599,554666,5,14
13887,553896,5,19
13078,554181,5,20
17841,554942,5,42
12955,551872,5,10
16449,554708,5,17
17152,554982,5,4
14189,554129,5,16
12897,553839,5,2
16038,554075,5,19
13012,552647,5,1
13267,554370,5,3
16839,554853,5,7
13269,552007,5,16
16818,554123,5,10
13266,553923,5,12
15862,553864,5,23
13267,554368,5,13
15815,552855,5,4
15093,553472,5,16
12987,554788,5,14
17725,555112,5,16
17671,553012,5,11
16647,553740,5,9
16434,555111,5,11
17245,553765,5,9
15555,554103,5,76
12748,555091,5,29
13971,552418,5,18
14769,554098,5,264
12790,555106,5,21
17677,552815,5,1
15552,552198,5,17
13743,552197,5,7
15734,554306,5,11
16837,551654,5,2
16722,554162,5,12
17857,553467,5,1
12395,552884,5,13
14083,554506,5,2
14676,553170,5,3
14342,553145,5,7
14507,552298,5,16
14188,552328,5,11
17591,554019,5,22
12888,552492,5,1
13232,554933,5,40
13555,554070,5,30
15622,554817,5,16
16184,552968,5,9
14410,553496,5,6
14606,551774,5,29
13012,551733,5,15
15599,553852,5,29
15078,553934,5,2
13268,551776,5,40
16161,554695,5,25
15498,552958,5,15
18102,553368,5,17
16523,552275,5,1
12474,553547,5,38
12695,553143,5,6
16146,553918,5,9
13324,554026,5,6
17770,554641,5,2
14277,552826,5,75
16308,552172,5,1
13094,553177,5,3
16477,552457,5,25
17238,553061,5,41
12921,552185,5,25
14655,551534,5,14
14462,552703,5,44
12821,552479,5,6
14606,554994,5,45
16327,554494,5,75
12921,552715,5,17
18102,553474,5,1
17634,552444,5,25
16700,551885,5,25
14680,552572,5,21
12562,554648,5,21
18145,553762,5,25
14739,551819,5,6
14367,552839,5,51
18190,555113,5,6
16942,551821,5,27
17646,551835,5,24
15620,551584,5,29
17686,554284,5,1
15513,552867,5,25
15724,554111,5,6
17613,554981,5,54
15260,554027,5,9
15498,553051,5,1
17667,552990,5,21
13975,552266,5,11
15314,554498,5,24
14021,552969,5,15
16618,553055,5,9
13242,552577,5,3
15078,553936,5,4
13141,552468,5,28
12502,552040,5,15
17384,551862,5,3
16470,555073,5,20
16333,555097,5,1
18109,554995,5,16
13037,551857,5,18
17702,553552,5,30
17428,552734,5,26
17139,553125,5,26
15159,552336,5,17
13468,552283,5,5
15027,551856,5,6
17176,554092,5,15
15039,552333,5,34
12748,552243,5,18
14107,551688,5,13
18198,553416,5,3
15288,554142,5,12
14646,552885,5,1
13070,555101,5,9
12643,551649,5,4
12748,552829,5,33
16525,552236,5,8
14390,553011,5,21
15095,554039,5,29
12942,554718,5,8
13529,553835,5,7
16057,552964,5,16
17648,555028,5,3
16628,551996,5,17
15046,554976,5,22
15163,555119,5,10
18232,555000,5,16
16389,553684,5,10
15865,552559,5,16
15241,555127,5,21
12748,554947,5,3
13477,552965,5,15
15227,552252,5,13
17961,554007,5,1
17690,554121,5,9
18118,553351,5,55
12654,554711,5,8
15301,553585,5,25
14191,554349,5,17
16943,552947,5,5
17017,553836,5,19
14289,554502,5,6
16919,552179,5,10
12748,552861,5,4
14825,553892,5,6
18075,553850,5,7
18218,552960,5,5
14060,553683,5,7
14341,552303,5,15
12841,551528,5,8
13052,552831,5,18
12779,554651,5,27
16180,553095,5,5
13448,551953,5,37
13549,555004,5,7
16567,554990,5,9
14659,552139,5,19
16139,553421,5,6
14697,551991,5,10
14853,552988,5,3
16660,553059,5,1
12621,552875,5,6
18178,551734,5,33
18102,553471,5,9
13728,554570,5,10
14711,551721,5,32
18223,553572,5,29
13102,551715,5,19
13004,552364,5,30
16086,554315,5,10
14031,553172,5,4
17888,552842,5,6
17238,553520,5,17
16316,553461,5,46
13908,552332,5,24
16985,552873,5,3
13831,551879,5,3
15235,552046,5,24
17516,552176,5,25
14423,551989,5,3
14823,554987,5,14
18102,553473,5,3
17613,554980,5,9
14911,553901,5,30
17389,553690,5,1
14758,553662,5,13
12708,554137,5,19
17381,552181,5,9
14647,554102,5,30
16218,553464,5,17
14340,551890,5,6
17450,554845,5,8
14952,553404,5,16
13118,553191,5,15
16187,554033,5,20
13999,552456,5,24
16483,555092,5,19
14959,552264,5,23
15382,553134,5,34
17770,552818,5,3
13339,554124,5,54
12569,551886,5,7
18204,555124,5,93
13758,554117,5,47
13263,554598,5,51
18118,552821,5,48
12720,551729,5,1
13450,552037,5,8
17228,553224,5,34
14227,554950,5,46
14040,552282,5,38
16931,554080,5,48
13408,553214,5,10
14583,553657,5,64
13668,554108,5,23
14338,554935,5,30
17770,554645,5,5
16353,552056,5,1
17940,552026,5,1
15061,551976,5,5
13798,551725,5,4
13235,552864,5,58
16401,551524,5,24
13601,553009,5,42
15547,554999,5,56
12720,554794,5,15
17527,551978,5,7
15811,553672,5,25
15114,552193,5,16
15910,553388,5,26
16033,554261,5,40
18094,551951,5,3
13694,554552,5,8
16027,551907,5,3
12576,551988,5,11
15079,552813,5,19
16153,552053,5,12
13534,553047,5,1
15021,551956,5,44
16440,552365,5,35
12493,554826,5,12
15005,551987,5,43
14421,552893,5,15
12683,551545,5,1
18146,551720,5,4
15521,552816,5,49
13308,554013,5,26
13972,554077,5,9
12989,554307,5,5
15134,552639,5,8
17955,554639,5,1
14397,554664,5,3
17457,553755,5,1
12464,554159,5,4
17511,551809,5,28
14288,552642,5,16
17002,552260,5,13
12867,552469,5,71
14298,551747,5,58
13242,552576,5,2
14194,553159,5,23
14709,552268,5,17
18133,552833,5,1
14593,554617,5,41
14606,552302,5,26
13694,551981,5,3
16873,554712,5,22
15769,554282,5,6
14681,552891,5,5
14735,553735,5,2
16942,551825,5,2
17686,554286,5,18
14888,553377,5,20
12726,552464,5,10
14903,554275,5,91
15882,554629,5,6
12748,552245,5,13
14353,552314,5,6
14320,553410,5,8
17615,553917,5,6
17949,552341,5,1
17644,554015,5,27
15932,552404,5,13
17049,552321,5,18
18226,554668,5,13
12948,552330,5,20
12483,552717,5,1
14911,553931,5,23
15813,553205,5,11
13534,554465,5,18
13243,554016,5,58
16710,553385,5,70
17857,551576,5,1
14101,554707,5,6
12921,552186,5,21
14546,554079,5,46
14776,552033,5,8
14735,553736,5,1
13230,554074,5,13
13136,552817,5,30
14064,552954,5,8
12431,554126,5,17
15081,553193,5,9
